"category","subcategory","name","brand","imageUrl","isFlexiblePackaging"
"Despensa","Desconocido","Arroz Superior 5 kg","TOTTUS","",false
"Despensa","Desconocido","Arroz Embolsado Costeño Arborio 750 g","COSTENO","",false
"Despensa","Desconocido","Sal 850 g","BIOSAL","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40354448_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Sólido de Caballa en Aceite 170 g","CAMPOMAR","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10412213_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Harina sin Preparar 1 kg","MOLITALIA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10175432_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Salsa de Mostaza Dulce Valle Fértil 370 g","VALLE FERTIL","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40532128_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Fideos Trigo Tallarín Grueso 950 g","NICOLINI","",false
"Despensa","Desconocido","Frijol Canario 500 g","TOTTUS","",false
"Despensa","Desconocido","Mezcla para Apanar Receta Crocante 96 g","AJINOMIX","",false
"Despensa","Desconocido","Quinua Blanca Orígenes 500 g","TOTTUS","",false
"Despensa","Desconocido","Fideo Tagliatelle Mezzane 500 g","AGNESI","",false
"Despensa","Desconocido","Gelatina sin Azúcar Sabor Naranja 19 g","UNIVERSAL","",false
"Despensa","Desconocido","Arroz Superior Añejo 750 g","VALLENORTE","",false
"Despensa","Desconocido","Fideo Spaguetti 500 g","BARILLA","",false
"Despensa","Desconocido","Palillo Molido Cuatro Estaciones 20 g","","",false
"Despensa","Desconocido","Harina de camote 250 g","GENERICO","",false
"Despensa","Desconocido","Polvo de Hornear 25 g","UNIVERSAL","",false
"Despensa","Desconocido","Sazonador Bolsa 500 g","AJINOMOTO","",false
"Despensa","Desconocido","Vinagre de Vino Blanco 500 mL","TOTTUS","",false
"Despensa","Desconocido","Pudín Sabor a Chocolate 100 g","UNIVERSAL","",false
"Despensa","Desconocido","Aderezo para Pachamanca 300 g","2 BANDERAS","",false
"Despensa","Desconocido","Sazonador Bolsa 250 g","AJINOMOTO","",false
"Despensa","Desconocido","Aderezo para Pavo 300 g","2 BANDERAS","",false
"Despensa","Desconocido","Pudín Chocolate 4 Unidades","SNACK PACK","",false
"Despensa","Desconocido","Tomate Pelado 400 g","MUTTI","",false
"Despensa","Desconocido","Concentrado De Tomate 210 g","MUTTI","",false
"Despensa","Desconocido","Pizza Sauce Arom Eur 400 g","MUTTI","",false
"Despensa","Desconocido","Crema de Avellanas Bicolor 400 g","TOTTUS","",false
"Despensa","Desconocido","Gelatina Sabor Naranja Yopi x 120 g","LAIVE","",false
"Despensa","Desconocido","Arroz Extra Costeño 750 g","COSTENO","",true
"Despensa","Desconocido","Menta x 25 Sobres","TOTTUS","",false
"Despensa","Desconocido","Turrón San José 500 g","SAN JOSE","",false
"Despensa","Desconocido","Lentejón 500 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Aderezo para Hornear 220 g","SAM WONG","",false
"Despensa","Desconocido","Mezcla de aderezo en polvo para pollo a la brasa de 45 g","MAGGI","",false
"Despensa","Desconocido","Caldo de Gallina Doña Gusta 6 Unidades","AJINOMOTO","",false
"Despensa","Desconocido","Trigo Mote 500 g","TOTTUS","",false
"Despensa","Desconocido","Sazonador 6 unidades","SIBARITA","",false
"Despensa","Desconocido","Sazonador con ajo y perejil","BADIA","",false
"Despensa","Desconocido","Sazón Completa 99.2 g","BADIA","",false
"Despensa","Desconocido","Arroz Superior 750 g","TOTTUS","",true
"Despensa","Desconocido","Doypack de Leche Condensada de 200 g","GLORIA","",false
"Despensa","Desconocido","Sazonador Frasco 100 g","AJINOMOTO","",false
"Despensa","Desconocido","Comino 216 g","SIBARITA","",false
"Despensa","Desconocido","Sazonador Pops Costeño de Mantequilla de 81 g","COSTENO","",false
"Despensa","Desconocido","Fideos Corbata de 250 g","TOTTUS","",false
"Despensa","Desconocido","Salsa Pizza Sauce Aromatizada 210 g","MUTTI","",false
"Despensa","Desconocido","Arroz Extra 5 Kg","PAISANA","",true
"Despensa","Desconocido","Keke de Naranja Rectangular","TOTTUS","",false
"Despensa","Desconocido","Gelatina Sabor Piña Yopi x 120 g","LAIVE","",false
"Despensa","Desconocido","Harina Preparada 1 kg","MOLITALIA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10175443_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Arveja 1 kg","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42276927_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Fideo Spaghetti 500 g","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42187956_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Pomodoro Arriata 400 g","AGNESI","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10173597_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","SOPA POLLO CON SEMOLA TOTTUSX 62 GR","TOTTUS","",false
"Despensa","Desconocido","Sopa Instantánea Maruchan Ilunch Res 64 g","","",false
"Despensa","Desconocido","Harina de plátano 250 g","GENERICO","",false
"Despensa","Desconocido","Grated de Atún 165 gr","FLORIDA","",false
"Despensa","Desconocido","Crema de espárragos 66 g","MAGGI","",false
"Despensa","Desconocido","Pimienta Roja Picada 14.2 g","BADIA","",false
"Despensa","Desconocido","Fideo Canuto Rayado 250 g","TOTTUS","",false
"Despensa","Desconocido","Vinagre Balsámico 200 mL","HUERTO ALAMEIN","",false
"Despensa","Desconocido","Crema De Ají Doypack B&D 190 g","","",false
"Despensa","Desconocido","Mayonesa Doypack B&D 190 g","","",false
"Despensa","Desconocido","Mostaza Doypack B&D 200 g","","",false
"Despensa","Desconocido","Salsa Barbecue B&D Doypack 200 g","","",false
"Despensa","Desconocido","Ketchup Doypack B&D 200 g","","",false
"Despensa","Desconocido","Ketchup Doypack B&D 1 kg","","",false
"Despensa","Desconocido","Keke Marmoleado x 380 g","TOTTUS","",false
"Despensa","Desconocido","Premezcla Galletas Chocochip 320 g","POSTRES EN CASA","",false
"Despensa","Desconocido","Turrón Con Maní Empaque 10 Und","ARCOR","",false
"Despensa","Desconocido","Premezcla Brownie Melcochudo 350 g","POSTRES EN CASA","",false
"Despensa","Desconocido","Duraznos en Almíbar 822 g","ACONCAGUA","",false
"Despensa","Desconocido","Mostaza 100 g","TOTTUS","",false
"Despensa","Desconocido","Bebida De Coco Sin Endulzar Caja 2Pack x 946 mL","LAIVE","",false
"Despensa","Desconocido","Fideo Tornillo Pasta de 500 g","MOLITALIA","",false
"Despensa","Desconocido","Pudín Dietético Sabor a Vainilla 19 g","UNIVERSAL","",false
"Despensa","Desconocido","Fudge Brownie 377 g","KATZEL","",false
"Despensa","Desconocido","Fideo Tornillo 250 g","TOTTUS","",false
"Despensa","Desconocido","Maiz Pop Corn 500 g","TOTTUS","",false
"Despensa","Desconocido","Salsa De Soya Shoyu Frasco x 350mL","KIKKO","",false
"Despensa","Desconocido","Canela Entera 5 g","TOTTUS","",false
"Despensa","Desconocido","Aceituna Verde Rellenas con Pimiento 380 g","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Chocolate 680 g","HERSHEYS","",false
"Despensa","Desconocido","Filete Vegetal de 140 g","FLORIDA","",false
"Despensa","Desconocido","Arroz Extra Valle Norte 5 kg","VALLENORTE","",true
"Despensa","Desconocido","Aceituna Botija Extra 240 g","CALE","",false
"Despensa","Desconocido","Frijol Panamito Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Pimienta Negra Molida Kariño 18 g","","",false
"Despensa","Desconocido","TALLARIN ROJO AJINOMEN X 100 GR","AJINOMOTO","",false
"Despensa","Desconocido","Mezcla Concentrada Leche Nestlé Topping x 100 g","NESTLE","",false
"Despensa","Desconocido","Vinagre de Manzana 500 mL","TOTTUS","",false
"Despensa","Desconocido","Infusiones Mccolins Pack Surtido Caja 100 g","","",false
"Despensa","Desconocido","SAL DE MESA X 1 KG","TOTTUS","",false
"Despensa","Desconocido","Aceite de Oliva Extra Virgen 500 mL","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Aceitunas verdes deshuesadas 250 g","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Aceituna Botija Entera 850 g","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Aceituna Verde con Castaña 240 g","EL OLIVAR","",false
"Despensa","Desconocido","Arroz Embolsado Costeño Arborio 750 g","COSTENO","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10475278_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Gelatina sin Azúcar Sabor Fresa 19 g","UNIVERSAL","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10246134_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Caramelos Neón Squiggles Bolsa 100 g","TROLLI","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40536606_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Salsa de Tomate Arrabbiata 400 g","BARILLA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40854807_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Orégano molido 35 g","TOTTUS","",false
"Despensa","Desconocido","Salsa Pesto Genovese 190 g","BARILLA","",false
"Despensa","Desconocido","Salsa Bolognese 400 g","BARILLA","",false
"Despensa","Desconocido","Arroz Superior 5 kg","TOTTUS","",false
"Despensa","Desconocido","Nopal Flax con Piña Nuestra Salud 454 g","","",false
"Despensa","Desconocido","Filete De Bonito Atún Aceite Vegetal 170Gr","FRESCOMAR","",false
"Despensa","Desconocido","Maicena 180 g","UNIVERSAL","",false
"Despensa","Desconocido","Harina de Chía 250 g","GATTI","",false
"Despensa","Desconocido","Vino Balsámico 500 mL","HUERTO ALAMEIN","",false
"Despensa","Desconocido","Lomo De Atun En Aceite Vegetal Envase 150 g","CAMPOMAR","",false
"Despensa","Desconocido","Atún En Trozos En Aceite Pack 6 Latas 150 g","CAMPOMAR","",false
"Despensa","Desconocido","Atún En Trozos En Aceite Lara 150 g","CAMPOMAR","",false
"Despensa","Desconocido","Salsa Casera 453 gr","HERDEZ","",false
"Despensa","Desconocido","Sopa Seafood Mito de Mar Nong Shim 125 g","NONGSHIM","",false
"Despensa","Desconocido","Salsa Chipotle 1 Unidad","TABASCO","",false
"Despensa","Desconocido","Pasta de Ají Panca 205 g","TOTTUS","",false
"Despensa","Desconocido","Salsa De Soya Calidad Superior 500 mL","LEE KUM KEE","",false
"Despensa","Desconocido","Pasta De Arroz Spaghetti x 250 g","EL DORADO","",false
"Despensa","Desconocido","Aceituna Botija Light Entera 300 g","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Turrón San José 1 kg","SAN JOSE","",false
"Despensa","Desconocido","Harina de Soya Tostada Renacer 500 g","GENERICO","",false
"Despensa","Desconocido","Pudín de Chocolate sin Azúcar 4 Unidades","SNACK PACK","",false
"Despensa","Desconocido","PASTA SPAGUETTI X 450G","TOTTUS","",false
"Despensa","Desconocido","Pasta Pennette Integral 500g","MISURA","",false
"Despensa","Desconocido","Arroz Superior Añejo 750 g","VALLENORTE","",false
"Despensa","Desconocido","Arroz Superior Añejo 5 Kg","VALLENORTE","",false
"Despensa","Desconocido","Pediasure® Líquido Chocolate 220ml","PEDIASURE","",false
"Despensa","Desconocido","Clavo De Olor Entero Cuatro Estaciones 10 g","","",false
"Despensa","Desconocido","Tapenade de aceitunas al ají 185 g","TOTTUS","",false
"Despensa","Desconocido","Sopa de Fideos con Carne de 60 g","TOTTUS","",false
"Despensa","Desconocido","Emoliente Tradicional Bolsa 100 g","NATURANDES","",false
"Despensa","Desconocido","Vinagre de Vino Tinto 250 mL","TOTTUS","",false
"Despensa","Desconocido","Sopa Fuchi Fú Sabor a Pollo 55 g","PROVENZAL","",false
"Despensa","Desconocido","Ajo en polvo 297 g","BADIA","",false
"Despensa","Desconocido","Pre-mezcla de galletas de avena","TOTTUS","",false
"Despensa","Desconocido","Salsa de tomate Pomarola clásica 145 g","MOLITALIA","",false
"Despensa","Desconocido","Filete De Bonito Aceite Vegetal 150 g","CAMPOMAR","",false
"Despensa","Desconocido","Laurel Secos Kariño 4 g","","",false
"Despensa","Desconocido","Canela Entera Cuatro Estaciones 5 g","","",false
"Despensa","Desconocido","Ajos en pasta Siba 230 gr","SIBARITA","",false
"Despensa","Desconocido","Pimienta negra molida 60 g","TOTTUS","",false
"Despensa","Desconocido","Fideo Fetuccini con Espinaca Montanara 600 g","LA MONTANARA","",false
"Despensa","Desconocido","Chuño 180 g","UNIVERSAL","",false
"Despensa","Desconocido","Vinagre de Manzana Pack 2 Unidades","","",false
"Despensa","Desconocido","MEZCLA POLVO MAZAMORRA PINA BOLSA X 125G","UMSHA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840501_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","MEZCLA POLVO MAZAMORRA DURAZNO BOL X 125G","UMSHA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840502_111/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","MEZCLA POLVO MAZAMORRA MORADA BOLSA X 125G","UMSHA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42840500_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Mazamorra Maíz Morado 140 g","ROYAL","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40939086_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Harina de Chía 250 g","GATTI","",false
"Despensa","Desconocido","Bizcocho Donofrio Chocotón Relleno Manjar Caja 450 g","D'ONOFRIO","",false
"Despensa","Desconocido","Lentejón 500 g","TOTTUS","",false
"Despensa","Desconocido","Salsa Chipotle 1 Unidad","TABASCO","",false
"Despensa","Desconocido","Tapenade Aceitunas Agridulces 109 g","CALE","",false
"Despensa","Desconocido","Duraznos en Mitades 820 g","TOTTUS","",false
"Despensa","Desconocido","Salsa de Queso 100 gr","TOTTUS","",false
"Despensa","Desconocido","Pallar con Tocino 425 gr","TOTTUS","",false
"Despensa","Desconocido","Vinagre de Vino Tinto 500 mL","TOTTUS","",false
"Despensa","Desconocido","Sopa Instantánea Sabor Carne Verduras y Picante Non 86 g","NONGSHIM","",false
"Despensa","Desconocido","Bruschetta Alcachofa Gourmet Valle Fértil 295 g","VALLE FERTIL","",false
"Despensa","Desconocido","Hummus Dip Tradicional Valle Fértil 240 g","VALLE FERTIL","",false
"Despensa","Desconocido","Tapenade Ají Limo 260 gr","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Tapenade Alcachofas a la Italiana 185 g","CALE","",false
"Despensa","Desconocido","Aderezo para Adobo 100 g","2 BANDERAS","",false
"Despensa","Desconocido","Romero Entero Kariño 8 g","","",false
"Despensa","Desconocido","King Kong Frutos Rojos San Roque 230 g","","",false
"Despensa","Desconocido","Lentejón Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Pudín Vainilla 4 Unidades","SNACK PACK","",false
"Despensa","Desconocido","Pimienta Negra Molida Cuatro Estaciones 15 g","","",false
"Despensa","Desconocido","Fideos Spaghetti Premium de 500 g","TOTTUS","",false
"Despensa","Desconocido","Ají Especial Panquita 100 g","SIBARITA","",false
"Despensa","Desconocido","Aderezo Especial 90 g","SAM WONG","",false
"Despensa","Desconocido","Choclo Dulce Desgranado Valle Fértil 248 g","VALLE FERTIL","",false
"Despensa","Desconocido","Tapenade mix de aceitunas 260 gr","OLIVOS DEL SUR","",false
"Despensa","Desconocido","Base para Ocopa 70 g","PROVENZAL","",false
"Despensa","Desconocido","Pasta Trigrano Tipo Fusilli Bolsa 227 g","AMERICA ORGANICA","",false
"Despensa","Desconocido","Aderezo Criollo Bbq 90 g","2 BANDERAS","",false
"Despensa","Desconocido","Jalapeños Gourmet Valle Fértil 225 g","VALLE FERTIL","",false
"Despensa","Desconocido","Arvejitas verdes en conserva Valle Fértil 425 g","VALLE FERTIL","",false
"Despensa","Desconocido","Frijol Canario 500 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Sopa instantánea Ajinomen sabor gallina de 51 g","AJINOMOTO","",false
"Despensa","Desconocido","Fideo Spaguetti 500 g","BARILLA","",false
"Despensa","Desconocido","Polvo de Hornear 25 g","UNIVERSAL","",false
"Despensa","Desconocido","Arroz Superior Costeño 750 g","COSTENO","",false
"Despensa","Desconocido","Salsa Bbq Picante 510 g","TOTTUS","",false
"Despensa","Desconocido","Vinagre de Vino Blanco 600 mL","VENTURO","",false
"Despensa","Desconocido","Filete de atún claro en aceite 170 g","CAMPOMAR","",false
"Despensa","Desconocido","Almendras Vizzio Chocolate Con Leche Caja 122 g","BKS","",false
"Despensa","Desconocido","Harina de camote 250 g","GENERICO","",false
"Despensa","Desconocido","Palillo Molido Cuatro Estaciones 20 g","","",false
"Despensa","Desconocido","SPAGHETTI GLUTEN FREE X 400GR","BARILLA","",false
"Despensa","Desconocido","Fideo Spaguettoni 500 g","BARILLA","",false
"Despensa","Desconocido","Sazonador Bolsa 500 g","AJINOMOTO","",false
"Despensa","Desconocido","Aceite De Coco 400 g","SPREAD","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/42794658_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Crema De Rocoto Pouch 350 g","CASA VERDE","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43409582_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Fideo Linguine 450 g","MOLITALIA","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43075022_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","PASTA SPAGHETTI SIN GLUTEN X400GR","MOLINOS DEL MUNDO","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41409621_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","MEZCLA POLVO GELATINA NARANJA BOLSA X 120G","UMSHA","",false
"Despensa","Desconocido","MEZCLA POLVO GELATINA LIMON BOLSA X 120G","UMSHA","",false
"Despensa","Desconocido","MEZCLA POLVO GELATINA UVA BOLSA X 120G","UMSHA","",false
"Despensa","Desconocido","MEZCLA POLVO GELATINA PINA BOLSA X 120G","UMSHA","",false
"Despensa","Desconocido","MEZCLA POLVO MAZAMORRA PINA BOLSA X 125G","UMSHA","",false
"Despensa","Desconocido","MEZCLA POLVO MAZAMORRA DURAZNO BOL X 125G","UMSHA","",false
"Despensa","Desconocido","MEZCLA POLVO MAZAMORRA MORADA BOLSA X 125G","UMSHA","",false
"Despensa","Desconocido","Clavo de Olor Entero Kariño 8 g","","",false
"Despensa","Desconocido","Wafer Late 9 Unidades de 19.5g c/u","TOTTUS","",false
"Despensa","Desconocido","Mermelada Mackays Escocesa De Fresa Envase 340 g","JOKER","",false
"Despensa","Desconocido","Lomo De Atún En Aceite Vegetal Duopack x 15O g","CAMPOMAR","",false
"Despensa","Desconocido","CUBITOCARNE MAGGIX100G","MAGGI","",false
"Despensa","Desconocido","Ajo en polvo 297 g","BADIA","",false
"Despensa","Desconocido","Aderezo Cantonés 85 g","SAM WONG","",false
"Despensa","Desconocido","Ají Panca Molido 20 g","TOTTUS","",false
"Despensa","Desconocido","Palillo Molido Kariño 18 g","","",false
"Despensa","Desconocido","Pimiento Paprika 45 g","TOTTUS","",false
"Despensa","Desconocido","Little Bites Brownie Caja 130 g","BIMBO","",false
"Despensa","Desconocido","Duopack Avena Precocida Bolsa x 900 g","SANTA CATALINA","",false
"Despensa","Desconocido","Pediasure® Líquido Chocolate 220ml","PEDIASURE","",false
"Despensa","Desconocido","Sopa instantánea sabor carne Ajinomen de 51 g","AJINOMOTO","",false
"Despensa","Desconocido","Salsa De Tamarindo Wantan Frasco x 350 mL","KIKKO","",false
"Despensa","Desconocido","Galleta Tivoli Chocolate Granola Y Arándano Lata x 150 g","","",false
"Despensa","Desconocido","Pasta Tipo Fusilli Bolsa 227 g","AMERICA ORGANICA","",false
"Despensa","Desconocido","Ají Especial Panquita 100 g","SIBARITA","",false
"Despensa","Desconocido","Choclo Dulce Desgranado Valle Fértil 248 g","VALLE FERTIL","",false
"Despensa","Desconocido","Mostaza dulce y picante","TOTTUS","",false
"Despensa","Desconocido","Pasta Trigrano Tipo Spaguetti Bolsa 227 g","AMERICA ORGANICA","",false
"Despensa","Desconocido","King Kong Frutos Rojos San Roque 230 g","","",false
"Despensa","Desconocido","Lentejón Costeño 500 g","COSTENO","",false
"Despensa","Desconocido","Vinagre de Vino Tinto 500 mL","TOTTUS","",false
"Despensa","Desconocido","Sopa Instantánea Sabor Carne Verduras y Picante Non 86 g","NONGSHIM","",false
"Despensa","Desconocido","Aderezo Oriental 85 g","2 BANDERAS","",false
"Despensa","Desconocido","Base para Ocopa 70 g","PROVENZAL","",false
"Despensa","Desconocido","Pallar con Tocino 425 gr","TOTTUS","",false
"Despensa","Desconocido","Frijol Canario 500 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Fideo cabello de ángel 250 g","TOTTUS","",false
"Despensa","Desconocido","Aderezo Especial 90 g","SAM WONG","",false
"Despensa","Desconocido","Estragón Cuatro Estaciones 5 g","","",false
"Despensa","Desconocido","Pimienta Negra Molida Cuatro Estaciones 15 g","","",false
"Despensa","Desconocido","Aderezo Criollo Bbq 90 g","2 BANDERAS","",false
"Despensa","Desconocido","Tapenade Aceitunas Agridulces 109 g","CALE","",false
"Despensa","Desconocido","Fideos Spaghetti Premium de 500 g","TOTTUS","",false
"Despensa","Desconocido","Salsa de Queso 100 gr","TOTTUS","",false
"Despensa","Desconocido","Arroz Extra Costeño 750 g","COSTENO","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/10472603_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Keke de Naranja Rectangular","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/41529730_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Crema de Avellanas Bicolor 400 g","TOTTUS","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/40724028_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Polpa De Tomate 400 g","MUTTI","https://tottus.falabella.com.pe/cdn-cgi/imagedelivery/4fYuQyy-r8_rpBpcY7lH_A/tottusPE/43273646_1/width=240,height=240,quality=70,format=webp,fit=pad",false
"Despensa","Desconocido","Syrup de Caramelo 623 g","HERSHEYS","",false
"Despensa","Desconocido","Manjar Blanco Nestlé 200 g","NESTLE","",false
"Despensa","Desconocido","Sal 850 g","BIOSAL","",false
"Despensa","Desconocido","Almendras Vizzio Chocolate Con Leche Caja 122 g","BKS","",false
"Despensa","Desconocido","Duraznos en Mitades 415g","TOTTUS","",false
"Despensa","Desconocido","Harina de camote 250 g","GENERICO","",false
"Despensa","Desconocido","Vinagre de Vino Blanco 500 mL","TOTTUS","",false
"Despensa","Desconocido","Aderezo para Pachamanca 300 g","2 BANDERAS","",false
"Despensa","Desconocido","Sazonador Bolsa 250 g","AJINOMOTO","",false
"Despensa","Desconocido","Fideos Corbata de 250 g","TOTTUS","",false
"Despensa","Desconocido","Arroz Gourmet Extra Añejo Gran Chalán de 5 Kg","GRAN CHALAN","",false
"Despensa","Desconocido","SPAGHETTI GLUTEN FREE X 400GR","BARILLA","",false
"Despensa","Desconocido","Fideo Spaguetti 500 g","BARILLA","",false
"Despensa","Desconocido","Lentejón 500 g","TESORO DEL CAMPO","",false
"Despensa","Desconocido","Vinagre de Vino Blanco 600 mL","VENTURO","",false
"Despensa","Desconocido","Palillo Molido Cuatro Estaciones 20 g","","",false
"Despensa","Desconocido","Aderezo para Pavo 300 g","2 BANDERAS","",false
"Despensa","Desconocido","Sazonador Bolsa 500 g","AJINOMOTO","",false
"Despensa","Desconocido","Sazonador Pops Costeño de Mantequilla de 81 g","COSTENO","",false
"Despensa","Desconocido","Tallarín Multicereal 450 g","GRANO DE ORO","",false
"Despensa","Desconocido","Menta x 25 Sobres","TOTTUS","",false
"Despensa","Desconocido","Lentejas bebé de 500 g","TOTTUS","",false
"Despensa","Desconocido","D Gussto Fideos Spaghetti 500 g","D'GUSSTO","",false
"Despensa","Desconocido","Mucho Gussto Aceite De Girasol 900 mL","","",false
"Despensa","Desconocido","D Gussto Fideo Canuto 250 g","D'GUSSTO","",false
"Despensa","Desconocido","Concentrado De Tomate 210 g","MUTTI","",false
"Despensa","Desconocido","Salsa de Tomate Pomarola Bolognesa de 370 g","MOLITALIA","",false
"Despensa","Desconocido","Salsa De Tomate Medium Con Ajíes Peruanos Envase 200 g","MEXI SALSA","",false
"Despensa","Desconocido","Mostaza Düsseldorf","TOTTUS","",false
"Despensa","Desconocido","Salsa De Soya Mensi Frasco x 350 mL","KIKKO","",false
"Despensa","Desconocido","Fideo Cabello de Ángel Montanara 250 g","LA MONTANARA","",false
"Despensa","Desconocido","Mayonesa Light 100 g","TOTTUS","",false
"Despensa","Desconocido","Arveja 1 kg","TOTTUS","",false
"Despensa","Desconocido","Flan Sabor a Chocolate 150 g","UNIVERSAL","",false
"Despensa","Desconocido","Aderezo para Pavo 350 g","PIKI","",false
"Despensa","Desconocido","Arroz Superior x 750 g","FARAON","",false
"Despensa","Desconocido","Lenteja","TOTTUS","",false
"Despensa","Desconocido","D Gussto Fideo Codo 250 g","D'GUSSTO","",false
"Despensa","Desconocido","Salsa Pizza Sauce Aromatizada 210 g","MUTTI","",false
"Despensa","Desconocido","Arroz Extra 5 Kg","PAISANA","",false
"Despensa","Desconocido","Canela molida de 50 g","TOTTUS","",false
"Despensa","Desconocido","D Gussto Fideo Tornillo 250 g","D'GUSSTO","",false
"Despensa","Desconocido","Tomate Pelado 400 g","MUTTI","",false
"Despensa","Desconocido","Gelatina Sabor Piña Yopi x 120 g","LAIVE","",false
